congress,measure_type,measure_number,measure_id,origin_chamber,current_chamber,orig_publish_date,update_date,title,action_date,action_desc,summary_text,topic_tags,text_chunk
119,Senate Bill,222,id119s222,SENATE,SENATE,1/23/2025,2/28/2025,Whole Milk for Healthy Kids Act of 2025,1/23/2025,Introduced in Senate,"<p><strong>Whole Milk for Healthy Kids Act of 2025</strong></p><p>This bill revises requirements for milk provided by the National School Lunch Program of the Department of Agriculture (USDA).</p><p>Currently, schools participating in the program must provide milk that is consistent with the most recent Dietary Guidelines for Americans; USDA regulations require milk to be fat-free or low-fat and allow milk to be flavored or unflavored. The bill modifies these restrictions and instead permits schools to offer students whole, reduced-fat, low-fat, and fat-free flavored and unflavored milk. The milk that is offered may be organic or nonorganic.</p><p>Further, schools&nbsp;currently must provide a substitute for fluid milk, on receipt of a written statement from a licensed physician,&nbsp;for students whose disability restricts their diet. Under the bill, a parent or legal guardian may also provide the written statement.</p><p>In addition, schools currently participating in the program must provide meals that meet certain nutrition requirements;&nbsp;USDA regulations require that the average saturated fat content of the meals offered must be less than 10% of the total calories. Under the bill, fluid milk is excluded from the saturated fat content calculation; milk fat included in any fluid milk provided by the program must not be considered saturated fat for the purposes of measuring compliance with USDA regulations.</p><p></p>","['Agriculture and Food', 'Education', 'Congress']",not be considered saturated fat for the purposes of measuring compliance with USDA regulations.</p><p></p>
119,Senate Bill,227,id119s227,SENATE,SENATE,1/23/2025,3/17/2025,PEACE Act of 2025,1/23/2025,Introduced in Senate,"<p><strong>Protect Equality And Civics Education Act of 2025 or the PEACE Act</strong> <strong>of 2025</strong></p><p>This bill prohibits the use of federal funding made available for the American History and Civics Education program to fund a curriculum, teaching, or counseling that promotes a divisive concept (e.g., race stereotyping or scapegoating) under the priorities noticed in the Department of Education's proposed rule titled <em>Proposed Priorities-American History and Civics Education</em>, published on April 19, 2021.</p>","['Education', 'Arts, Culture, Religion', 'Government Operations and Politics']","<p><strong>Protect Equality And Civics Education Act of 2025 or the PEACE Act</strong> <strong>of 2025</strong></p><p>This bill prohibits the use of federal funding made available for the American History and Civics Education program to fund a curriculum, teaching, or counseling that promotes a divisive concept (e.g., race stereotyping or scapegoating) under the priorities noticed in the Department of Education's proposed rule titled <em>Proposed Priorities-American History and Civics"
119,Senate Bill,227,id119s227,SENATE,SENATE,1/23/2025,3/17/2025,PEACE Act of 2025,1/23/2025,Introduced in Senate,"<p><strong>Protect Equality And Civics Education Act of 2025 or the PEACE Act</strong> <strong>of 2025</strong></p><p>This bill prohibits the use of federal funding made available for the American History and Civics Education program to fund a curriculum, teaching, or counseling that promotes a divisive concept (e.g., race stereotyping or scapegoating) under the priorities noticed in the Department of Education's proposed rule titled <em>Proposed Priorities-American History and Civics Education</em>, published on April 19, 2021.</p>","['Education', 'Arts, Culture, Religion', 'Government Operations and Politics']","Priorities-American History and Civics Education</em>, published on April 19, 2021.</p>"
119,Senate Bill,23,id119s23,SENATE,SENATE,1/7/2025,2/26/2025,DRAIN THE SWAMP Act,1/7/2025,Introduced in Senate,"<p><strong>Decentralizing and Reorganizing Agency Infrastructure Nation-wide To Harness Efficient Services, Workforce Administration, and Management Practices Act or the DRAIN THE SWAMP Act</strong></p><p>This bill  relocates 30% of&nbsp;employees of executive agencies who are based in the Washington, DC area&nbsp;and reduces the office headquarters of agencies by 30%.   It also ends full-time telework for relocated&nbsp;employees and for those who remain based&nbsp;in the DC area.</p><p>Under the bill, each agency must relocate at&nbsp;least 30% of full-time employees based at the agency’s headquarters, including full-time&nbsp;telework employees who receive DC-area locality pay (unless telework is an accommodation under the Americans with Disabilities Act). The bill does not apply to certain essential employees in the Executive Office of the President, the Department of Defense,&nbsp;the Office of the Director of National Intelligence, the Central Intelligence Agency, the Department of Energy, and the&nbsp;Department of Homeland Security.</p><p>In determining the new duty stations, each agency must promote geographic diversity and ensure adequate staffing throughout the regions of the agency. Compensation for relocated&nbsp;employees must be according to the locality pay scale for their new duty station. Agencies must provide their reduction plans to Congress within 180 days and complete the relocations within one year after the bill's enactment.</p><p>Further, the Office of Management and Budget must&nbsp;identify at least 30% of agency headquarters' office space (i.e., real property) to sell or to cease leasing. Agency heads must complete the space reduction within two years after the bill's enactment.&nbsp;</p>","['Government Operations and Politics', 'Congress', 'Economics and Public Finance']","<p><strong>Decentralizing and Reorganizing Agency Infrastructure Nation-wide To Harness Efficient Services, Workforce Administration, and Management Practices Act or the DRAIN THE SWAMP Act</strong></p><p>This bill  relocates 30% of&nbsp;employees of executive agencies who are based in the Washington, DC area&nbsp;and reduces the office headquarters of agencies by 30%.   It also ends full-time telework for relocated&nbsp;employees and for those who remain based&nbsp;in the DC area.</p><p>Under"
119,Senate Bill,23,id119s23,SENATE,SENATE,1/7/2025,2/26/2025,DRAIN THE SWAMP Act,1/7/2025,Introduced in Senate,"<p><strong>Decentralizing and Reorganizing Agency Infrastructure Nation-wide To Harness Efficient Services, Workforce Administration, and Management Practices Act or the DRAIN THE SWAMP Act</strong></p><p>This bill  relocates 30% of&nbsp;employees of executive agencies who are based in the Washington, DC area&nbsp;and reduces the office headquarters of agencies by 30%.   It also ends full-time telework for relocated&nbsp;employees and for those who remain based&nbsp;in the DC area.</p><p>Under the bill, each agency must relocate at&nbsp;least 30% of full-time employees based at the agency’s headquarters, including full-time&nbsp;telework employees who receive DC-area locality pay (unless telework is an accommodation under the Americans with Disabilities Act). The bill does not apply to certain essential employees in the Executive Office of the President, the Department of Defense,&nbsp;the Office of the Director of National Intelligence, the Central Intelligence Agency, the Department of Energy, and the&nbsp;Department of Homeland Security.</p><p>In determining the new duty stations, each agency must promote geographic diversity and ensure adequate staffing throughout the regions of the agency. Compensation for relocated&nbsp;employees must be according to the locality pay scale for their new duty station. Agencies must provide their reduction plans to Congress within 180 days and complete the relocations within one year after the bill's enactment.</p><p>Further, the Office of Management and Budget must&nbsp;identify at least 30% of agency headquarters' office space (i.e., real property) to sell or to cease leasing. Agency heads must complete the space reduction within two years after the bill's enactment.&nbsp;</p>","['Government Operations and Politics', 'Congress', 'Economics and Public Finance']","who remain based&nbsp;in the DC area.</p><p>Under the bill, each agency must relocate at&nbsp;least 30% of full-time employees based at the agency’s headquarters, including full-time&nbsp;telework employees who receive DC-area locality pay (unless telework is an accommodation under the Americans with Disabilities Act). The bill does not apply to certain essential employees in the Executive Office of the President, the Department of Defense,&nbsp;the Office of the Director of National"
119,Senate Bill,23,id119s23,SENATE,SENATE,1/7/2025,2/26/2025,DRAIN THE SWAMP Act,1/7/2025,Introduced in Senate,"<p><strong>Decentralizing and Reorganizing Agency Infrastructure Nation-wide To Harness Efficient Services, Workforce Administration, and Management Practices Act or the DRAIN THE SWAMP Act</strong></p><p>This bill  relocates 30% of&nbsp;employees of executive agencies who are based in the Washington, DC area&nbsp;and reduces the office headquarters of agencies by 30%.   It also ends full-time telework for relocated&nbsp;employees and for those who remain based&nbsp;in the DC area.</p><p>Under the bill, each agency must relocate at&nbsp;least 30% of full-time employees based at the agency’s headquarters, including full-time&nbsp;telework employees who receive DC-area locality pay (unless telework is an accommodation under the Americans with Disabilities Act). The bill does not apply to certain essential employees in the Executive Office of the President, the Department of Defense,&nbsp;the Office of the Director of National Intelligence, the Central Intelligence Agency, the Department of Energy, and the&nbsp;Department of Homeland Security.</p><p>In determining the new duty stations, each agency must promote geographic diversity and ensure adequate staffing throughout the regions of the agency. Compensation for relocated&nbsp;employees must be according to the locality pay scale for their new duty station. Agencies must provide their reduction plans to Congress within 180 days and complete the relocations within one year after the bill's enactment.</p><p>Further, the Office of Management and Budget must&nbsp;identify at least 30% of agency headquarters' office space (i.e., real property) to sell or to cease leasing. Agency heads must complete the space reduction within two years after the bill's enactment.&nbsp;</p>","['Government Operations and Politics', 'Congress', 'Economics and Public Finance']","Office of the Director of National Intelligence, the Central Intelligence Agency, the Department of Energy, and the&nbsp;Department of Homeland Security.</p><p>In determining the new duty stations, each agency must promote geographic diversity and ensure adequate staffing throughout the regions of the agency. Compensation for relocated&nbsp;employees must be according to the locality pay scale for their new duty station. Agencies must provide their reduction plans to Congress within 180 days"
119,Senate Bill,23,id119s23,SENATE,SENATE,1/7/2025,2/26/2025,DRAIN THE SWAMP Act,1/7/2025,Introduced in Senate,"<p><strong>Decentralizing and Reorganizing Agency Infrastructure Nation-wide To Harness Efficient Services, Workforce Administration, and Management Practices Act or the DRAIN THE SWAMP Act</strong></p><p>This bill  relocates 30% of&nbsp;employees of executive agencies who are based in the Washington, DC area&nbsp;and reduces the office headquarters of agencies by 30%.   It also ends full-time telework for relocated&nbsp;employees and for those who remain based&nbsp;in the DC area.</p><p>Under the bill, each agency must relocate at&nbsp;least 30% of full-time employees based at the agency’s headquarters, including full-time&nbsp;telework employees who receive DC-area locality pay (unless telework is an accommodation under the Americans with Disabilities Act). The bill does not apply to certain essential employees in the Executive Office of the President, the Department of Defense,&nbsp;the Office of the Director of National Intelligence, the Central Intelligence Agency, the Department of Energy, and the&nbsp;Department of Homeland Security.</p><p>In determining the new duty stations, each agency must promote geographic diversity and ensure adequate staffing throughout the regions of the agency. Compensation for relocated&nbsp;employees must be according to the locality pay scale for their new duty station. Agencies must provide their reduction plans to Congress within 180 days and complete the relocations within one year after the bill's enactment.</p><p>Further, the Office of Management and Budget must&nbsp;identify at least 30% of agency headquarters' office space (i.e., real property) to sell or to cease leasing. Agency heads must complete the space reduction within two years after the bill's enactment.&nbsp;</p>","['Government Operations and Politics', 'Congress', 'Economics and Public Finance']","their reduction plans to Congress within 180 days and complete the relocations within one year after the bill's enactment.</p><p>Further, the Office of Management and Budget must&nbsp;identify at least 30% of agency headquarters' office space (i.e., real property) to sell or to cease leasing. Agency heads must complete the space reduction within two years after the bill's enactment.&nbsp;</p>"
119,Senate Bill,24,id119s24,SENATE,SENATE,1/7/2025,2/19/2025,"A bill to designate the facility of the United States Postal Service located at 154 First Avenue East in Jerome, Idaho, as the ""Representative Maxine Bell Post Office"".",1/7/2025,Introduced in Senate,"<p>This bill designates the facility of the U.S. Postal Service located at 154 First Avenue East in Jerome, Idaho, as the Representative Maxine Bell Post Office.</p>","['Government Operations and Politics', 'Commemorations', 'Transportation and Public Works']","<p>This bill designates the facility of the U.S. Postal Service located at 154 First Avenue East in Jerome, Idaho, as the Representative Maxine Bell Post Office.</p>"
119,Senate Bill,244,id119s244,SENATE,SENATE,1/24/2025,3/4/2025,ROUTERS Act,1/24/2025,Introduced in Senate,"<p><strong>Removing Our Unsecure Technologies to Ensure Reliability and Security Act or the ROUTERS Act</strong></p><p>This bill requires the Department of Commerce, in consultation with the National Telecommunications and Information Administration, to conduct a study on the national security risks posed by consumer routers and modems (including devices that combine a modem and router) and provide the results of the study to Congress. The study must address devices developed, manufactured, or supplied&nbsp;by persons (i.e., individuals and entities)&nbsp;owned by, controlled by, or subject to the influence of China, Iran, North Korea, or Russia.&nbsp;</p><p>&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Government Operations and Politics']","<p><strong>Removing Our Unsecure Technologies to Ensure Reliability and Security Act or the ROUTERS Act</strong></p><p>This bill requires the Department of Commerce, in consultation with the National Telecommunications and Information Administration, to conduct a study on the national security risks posed by consumer routers and modems (including devices that combine a modem and router) and provide the results of the study to Congress. The study must address devices developed, manufactured, or"
119,Senate Bill,244,id119s244,SENATE,SENATE,1/24/2025,3/4/2025,ROUTERS Act,1/24/2025,Introduced in Senate,"<p><strong>Removing Our Unsecure Technologies to Ensure Reliability and Security Act or the ROUTERS Act</strong></p><p>This bill requires the Department of Commerce, in consultation with the National Telecommunications and Information Administration, to conduct a study on the national security risks posed by consumer routers and modems (including devices that combine a modem and router) and provide the results of the study to Congress. The study must address devices developed, manufactured, or supplied&nbsp;by persons (i.e., individuals and entities)&nbsp;owned by, controlled by, or subject to the influence of China, Iran, North Korea, or Russia.&nbsp;</p><p>&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Government Operations and Politics']","must address devices developed, manufactured, or supplied&nbsp;by persons (i.e., individuals and entities)&nbsp;owned by, controlled by, or subject to the influence of China, Iran, North Korea, or Russia.&nbsp;</p><p>&nbsp;</p>"
119,Senate Bill,245,id119s245,SENATE,SENATE,1/24/2025,2/28/2025,Insure Cybersecurity Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Insure Cybersecurity Act of 2025</strong></p><p>This bill requires the National Telecommunications and Information Administration (NTIA) to establish a working group on cyber insurance policies. Under the bill, these are defined as policies that offer coverage for losses, damages, and costs incurred due to cyberattacks and related incidents.</p><p>The working group is directed to analyze and address issues in the cyber insurance market facing both insurers and their customers. Specifically, the working group must develop information for customers on how to effectively evaluate policy options, and for insurers on how to clearly communicate with customers regarding policy provisions.</p><p>Additionally, the working group is directed to analyze and explain in layman’s terms</p><ul><li>terminology commonly used in cyber insurance policies, including terminology used to include or exclude coverage for losses from cyber incidents;</li><li>how common policy provisions correspond to cyber incidents and potential responses, including ransomware and potential ransom payments; and</li><li>constraints faced by insurers&nbsp;in covering higher losses in cyber risk areas, such as reputational damage and loss of&nbsp;intellectual property.</li></ul><p>At the conclusion of the working group's term, NTIA must publish and disseminate informative resources for cyber insurance stakeholders, including any recommendations formulated by the working group.&nbsp;&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Finance and Financial Sector']","<p><strong>Insure Cybersecurity Act of 2025</strong></p><p>This bill requires the National Telecommunications and Information Administration (NTIA) to establish a working group on cyber insurance policies. Under the bill, these are defined as policies that offer coverage for losses, damages, and costs incurred due to cyberattacks and related incidents.</p><p>The working group is directed to analyze and address issues in the cyber insurance market facing both insurers and their customers."
119,Senate Bill,245,id119s245,SENATE,SENATE,1/24/2025,2/28/2025,Insure Cybersecurity Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Insure Cybersecurity Act of 2025</strong></p><p>This bill requires the National Telecommunications and Information Administration (NTIA) to establish a working group on cyber insurance policies. Under the bill, these are defined as policies that offer coverage for losses, damages, and costs incurred due to cyberattacks and related incidents.</p><p>The working group is directed to analyze and address issues in the cyber insurance market facing both insurers and their customers. Specifically, the working group must develop information for customers on how to effectively evaluate policy options, and for insurers on how to clearly communicate with customers regarding policy provisions.</p><p>Additionally, the working group is directed to analyze and explain in layman’s terms</p><ul><li>terminology commonly used in cyber insurance policies, including terminology used to include or exclude coverage for losses from cyber incidents;</li><li>how common policy provisions correspond to cyber incidents and potential responses, including ransomware and potential ransom payments; and</li><li>constraints faced by insurers&nbsp;in covering higher losses in cyber risk areas, such as reputational damage and loss of&nbsp;intellectual property.</li></ul><p>At the conclusion of the working group's term, NTIA must publish and disseminate informative resources for cyber insurance stakeholders, including any recommendations formulated by the working group.&nbsp;&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Finance and Financial Sector']","market facing both insurers and their customers. Specifically, the working group must develop information for customers on how to effectively evaluate policy options, and for insurers on how to clearly communicate with customers regarding policy provisions.</p><p>Additionally, the working group is directed to analyze and explain in layman’s terms</p><ul><li>terminology commonly used in cyber insurance policies, including terminology used to include or exclude coverage for losses from cyber"
119,Senate Bill,245,id119s245,SENATE,SENATE,1/24/2025,2/28/2025,Insure Cybersecurity Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Insure Cybersecurity Act of 2025</strong></p><p>This bill requires the National Telecommunications and Information Administration (NTIA) to establish a working group on cyber insurance policies. Under the bill, these are defined as policies that offer coverage for losses, damages, and costs incurred due to cyberattacks and related incidents.</p><p>The working group is directed to analyze and address issues in the cyber insurance market facing both insurers and their customers. Specifically, the working group must develop information for customers on how to effectively evaluate policy options, and for insurers on how to clearly communicate with customers regarding policy provisions.</p><p>Additionally, the working group is directed to analyze and explain in layman’s terms</p><ul><li>terminology commonly used in cyber insurance policies, including terminology used to include or exclude coverage for losses from cyber incidents;</li><li>how common policy provisions correspond to cyber incidents and potential responses, including ransomware and potential ransom payments; and</li><li>constraints faced by insurers&nbsp;in covering higher losses in cyber risk areas, such as reputational damage and loss of&nbsp;intellectual property.</li></ul><p>At the conclusion of the working group's term, NTIA must publish and disseminate informative resources for cyber insurance stakeholders, including any recommendations formulated by the working group.&nbsp;&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Finance and Financial Sector']","include or exclude coverage for losses from cyber incidents;</li><li>how common policy provisions correspond to cyber incidents and potential responses, including ransomware and potential ransom payments; and</li><li>constraints faced by insurers&nbsp;in covering higher losses in cyber risk areas, such as reputational damage and loss of&nbsp;intellectual property.</li></ul><p>At the conclusion of the working group's term, NTIA must publish and disseminate informative resources for cyber"
119,Senate Bill,245,id119s245,SENATE,SENATE,1/24/2025,2/28/2025,Insure Cybersecurity Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Insure Cybersecurity Act of 2025</strong></p><p>This bill requires the National Telecommunications and Information Administration (NTIA) to establish a working group on cyber insurance policies. Under the bill, these are defined as policies that offer coverage for losses, damages, and costs incurred due to cyberattacks and related incidents.</p><p>The working group is directed to analyze and address issues in the cyber insurance market facing both insurers and their customers. Specifically, the working group must develop information for customers on how to effectively evaluate policy options, and for insurers on how to clearly communicate with customers regarding policy provisions.</p><p>Additionally, the working group is directed to analyze and explain in layman’s terms</p><ul><li>terminology commonly used in cyber insurance policies, including terminology used to include or exclude coverage for losses from cyber incidents;</li><li>how common policy provisions correspond to cyber incidents and potential responses, including ransomware and potential ransom payments; and</li><li>constraints faced by insurers&nbsp;in covering higher losses in cyber risk areas, such as reputational damage and loss of&nbsp;intellectual property.</li></ul><p>At the conclusion of the working group's term, NTIA must publish and disseminate informative resources for cyber insurance stakeholders, including any recommendations formulated by the working group.&nbsp;&nbsp;</p>","['Science, Technology, Communications', 'Commerce', 'Finance and Financial Sector']","and disseminate informative resources for cyber insurance stakeholders, including any recommendations formulated by the working group.&nbsp;&nbsp;</p>"
119,Senate Bill,248,id119s248,SENATE,SENATE,1/24/2025,3/10/2025,Sustainable Cardiopulmonary Rehabilitation Services in the Home Act,1/24/2025,Introduced in Senate,"<p><b>Sustainable Cardiopulmonary Rehabilitation Services in the Home Act</b></p> <p>This bill permanently allows services relating to cardiac rehabilitation programs, intensive cardiac rehabilitation programs, and pulmonary rehabilitation programs to be furnished via telehealth at a beneficiary's home under Medicare. </p>","['Health', 'Social Welfare', 'Emergency Management']","<p><b>Sustainable Cardiopulmonary Rehabilitation Services in the Home Act</b></p> <p>This bill permanently allows services relating to cardiac rehabilitation programs, intensive cardiac rehabilitation programs, and pulmonary rehabilitation programs to be furnished via telehealth at a beneficiary's home under Medicare. </p>"
119,Senate Bill,253,id119s253,SENATE,SENATE,1/24/2025,3/3/2025,Abortion Is Not Health Care Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Abortion Is Not Health Care Act of 2025</strong></p><p>This bill excludes amounts paid for an abortion from the itemized tax deduction for qualified medical and dental expenses, subject to exceptions.&nbsp;</p><p>Under current law, individuals who itemize their tax deductions may deduct qualified medical and dental expenses to the extent that such expenses exceed 7.5% of the individual’s adjusted gross income for the tax year. Further, under current law, the calculation of the itemized tax deduction for medical and dental expenses may include amounts paid for a legal abortion.</p><p>Under the bill, amounts paid for an abortion may not be claimed as part of the itemized deduction for medical and dental expenses. However, under the bill, amounts paid for an abortion may be included in the itemized deduction for medical and dental expenses if (1) the pregnancy is the result of rape or incest; or (2) a woman is suffering from a physical disorder, injury, or illness (including a life-endangering&nbsp;physical condition caused by or arising from&nbsp;the pregnancy itself) that&nbsp;would, as certified by a physician,&nbsp;place the woman in danger of death if an abortion were not performed.</p>","['Taxation', 'Health', 'Congress']","<p><strong>Abortion Is Not Health Care Act of 2025</strong></p><p>This bill excludes amounts paid for an abortion from the itemized tax deduction for qualified medical and dental expenses, subject to exceptions.&nbsp;</p><p>Under current law, individuals who itemize their tax deductions may deduct qualified medical and dental expenses to the extent that such expenses exceed 7.5% of the individual’s adjusted gross income for the tax year. Further, under current law, the calculation of the"
119,Senate Bill,253,id119s253,SENATE,SENATE,1/24/2025,3/3/2025,Abortion Is Not Health Care Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Abortion Is Not Health Care Act of 2025</strong></p><p>This bill excludes amounts paid for an abortion from the itemized tax deduction for qualified medical and dental expenses, subject to exceptions.&nbsp;</p><p>Under current law, individuals who itemize their tax deductions may deduct qualified medical and dental expenses to the extent that such expenses exceed 7.5% of the individual’s adjusted gross income for the tax year. Further, under current law, the calculation of the itemized tax deduction for medical and dental expenses may include amounts paid for a legal abortion.</p><p>Under the bill, amounts paid for an abortion may not be claimed as part of the itemized deduction for medical and dental expenses. However, under the bill, amounts paid for an abortion may be included in the itemized deduction for medical and dental expenses if (1) the pregnancy is the result of rape or incest; or (2) a woman is suffering from a physical disorder, injury, or illness (including a life-endangering&nbsp;physical condition caused by or arising from&nbsp;the pregnancy itself) that&nbsp;would, as certified by a physician,&nbsp;place the woman in danger of death if an abortion were not performed.</p>","['Taxation', 'Health', 'Congress']","under current law, the calculation of the itemized tax deduction for medical and dental expenses may include amounts paid for a legal abortion.</p><p>Under the bill, amounts paid for an abortion may not be claimed as part of the itemized deduction for medical and dental expenses. However, under the bill, amounts paid for an abortion may be included in the itemized deduction for medical and dental expenses if (1) the pregnancy is the result of rape or incest; or (2) a woman is suffering from a"
119,Senate Bill,253,id119s253,SENATE,SENATE,1/24/2025,3/3/2025,Abortion Is Not Health Care Act of 2025,1/24/2025,Introduced in Senate,"<p><strong>Abortion Is Not Health Care Act of 2025</strong></p><p>This bill excludes amounts paid for an abortion from the itemized tax deduction for qualified medical and dental expenses, subject to exceptions.&nbsp;</p><p>Under current law, individuals who itemize their tax deductions may deduct qualified medical and dental expenses to the extent that such expenses exceed 7.5% of the individual’s adjusted gross income for the tax year. Further, under current law, the calculation of the itemized tax deduction for medical and dental expenses may include amounts paid for a legal abortion.</p><p>Under the bill, amounts paid for an abortion may not be claimed as part of the itemized deduction for medical and dental expenses. However, under the bill, amounts paid for an abortion may be included in the itemized deduction for medical and dental expenses if (1) the pregnancy is the result of rape or incest; or (2) a woman is suffering from a physical disorder, injury, or illness (including a life-endangering&nbsp;physical condition caused by or arising from&nbsp;the pregnancy itself) that&nbsp;would, as certified by a physician,&nbsp;place the woman in danger of death if an abortion were not performed.</p>","['Taxation', 'Health', 'Congress']","or incest; or (2) a woman is suffering from a physical disorder, injury, or illness (including a life-endangering&nbsp;physical condition caused by or arising from&nbsp;the pregnancy itself) that&nbsp;would, as certified by a physician,&nbsp;place the woman in danger of death if an abortion were not performed.</p>"
119,Senate Bill,259,id119s259,SENATE,SENATE,1/27/2025,3/7/2025,Foreign Adversary Communications Transparency Act,1/27/2025,Introduced in Senate,"<p><strong>Foreign Adversary Communications Transparency Act</strong></p><p>This bill requires the Federal Communications Commission (FCC) to annually publish a list of entities that hold a license or other authorization granted by the FCC and have ties to specified foreign countries.</p><p>With respect to entities holding cable landing licenses (for the placement and operation of submarine communications cables) or other licenses granted via competitive auction, the FCC must publish a list of all such entities (1) in which a covered entity holds a specified voting or equity interest, or (2) that have been determined by a national security agency to be subject to the control of a covered entity.&nbsp;</p><p>With respect to entities holding all other categories of FCC licenses or other&nbsp;authorizations, the FCC must first issue rules facilitating the collection of information on such licensees’ ownership structure. After that information is obtained, the FCC must add to the published list any such entity in which a covered entity holds a specified voting or equity interest.&nbsp;</p><p>Under the bill, a <em>covered entity</em> is defined as an entity organized in China, Iran, North Korea, or Russia; a subsidiary of such an entity; or the government of China, Iran, North Korea, or Russia.</p>","['Science, Technology, Communications', 'Government Operations and Politics', 'Arts, Culture, Religion']","<p><strong>Foreign Adversary Communications Transparency Act</strong></p><p>This bill requires the Federal Communications Commission (FCC) to annually publish a list of entities that hold a license or other authorization granted by the FCC and have ties to specified foreign countries.</p><p>With respect to entities holding cable landing licenses (for the placement and operation of submarine communications cables) or other licenses granted via competitive auction, the FCC must publish a list of"
119,Senate Bill,259,id119s259,SENATE,SENATE,1/27/2025,3/7/2025,Foreign Adversary Communications Transparency Act,1/27/2025,Introduced in Senate,"<p><strong>Foreign Adversary Communications Transparency Act</strong></p><p>This bill requires the Federal Communications Commission (FCC) to annually publish a list of entities that hold a license or other authorization granted by the FCC and have ties to specified foreign countries.</p><p>With respect to entities holding cable landing licenses (for the placement and operation of submarine communications cables) or other licenses granted via competitive auction, the FCC must publish a list of all such entities (1) in which a covered entity holds a specified voting or equity interest, or (2) that have been determined by a national security agency to be subject to the control of a covered entity.&nbsp;</p><p>With respect to entities holding all other categories of FCC licenses or other&nbsp;authorizations, the FCC must first issue rules facilitating the collection of information on such licensees’ ownership structure. After that information is obtained, the FCC must add to the published list any such entity in which a covered entity holds a specified voting or equity interest.&nbsp;</p><p>Under the bill, a <em>covered entity</em> is defined as an entity organized in China, Iran, North Korea, or Russia; a subsidiary of such an entity; or the government of China, Iran, North Korea, or Russia.</p>","['Science, Technology, Communications', 'Government Operations and Politics', 'Arts, Culture, Religion']","auction, the FCC must publish a list of all such entities (1) in which a covered entity holds a specified voting or equity interest, or (2) that have been determined by a national security agency to be subject to the control of a covered entity.&nbsp;</p><p>With respect to entities holding all other categories of FCC licenses or other&nbsp;authorizations, the FCC must first issue rules facilitating the collection of information on such licensees’ ownership structure. After that information is"
119,Senate Bill,259,id119s259,SENATE,SENATE,1/27/2025,3/7/2025,Foreign Adversary Communications Transparency Act,1/27/2025,Introduced in Senate,"<p><strong>Foreign Adversary Communications Transparency Act</strong></p><p>This bill requires the Federal Communications Commission (FCC) to annually publish a list of entities that hold a license or other authorization granted by the FCC and have ties to specified foreign countries.</p><p>With respect to entities holding cable landing licenses (for the placement and operation of submarine communications cables) or other licenses granted via competitive auction, the FCC must publish a list of all such entities (1) in which a covered entity holds a specified voting or equity interest, or (2) that have been determined by a national security agency to be subject to the control of a covered entity.&nbsp;</p><p>With respect to entities holding all other categories of FCC licenses or other&nbsp;authorizations, the FCC must first issue rules facilitating the collection of information on such licensees’ ownership structure. After that information is obtained, the FCC must add to the published list any such entity in which a covered entity holds a specified voting or equity interest.&nbsp;</p><p>Under the bill, a <em>covered entity</em> is defined as an entity organized in China, Iran, North Korea, or Russia; a subsidiary of such an entity; or the government of China, Iran, North Korea, or Russia.</p>","['Science, Technology, Communications', 'Government Operations and Politics', 'Arts, Culture, Religion']","ownership structure. After that information is obtained, the FCC must add to the published list any such entity in which a covered entity holds a specified voting or equity interest.&nbsp;</p><p>Under the bill, a <em>covered entity</em> is defined as an entity organized in China, Iran, North Korea, or Russia; a subsidiary of such an entity; or the government of China, Iran, North Korea, or Russia.</p>"
119,Senate Bill,260,id119s260,SENATE,SENATE,1/27/2025,2/6/2025,Bottles and Breastfeeding Equipment Screening Enhancement Act,1/27/2025,Introduced in Senate,"<p><strong>Bottles and Breastfeeding Equipment Screening Enhancement Act</strong></p><p>This bill directs the Transportation Security Administration to issue or update guidance to minimize the risk for contamination of breast milk, baby formula, purified deionized water for infants, juice, and related products that are subject to re-screening or additional screening, including by ensuring adherence to hygienic standards. Related products include ice packs, freezer packs, frozen gel packs, and other accessories required to cool breast milk, baby formula, and juice.</p><p>In addition, the bill directs the Department of Homeland Security Office of Inspector General to audit compliance with these requirements and submit a report to Congress.</p>","['Transportation and Public Works', 'Health', 'Emergency Management']","<p><strong>Bottles and Breastfeeding Equipment Screening Enhancement Act</strong></p><p>This bill directs the Transportation Security Administration to issue or update guidance to minimize the risk for contamination of breast milk, baby formula, purified deionized water for infants, juice, and related products that are subject to re-screening or additional screening, including by ensuring adherence to hygienic standards. Related products include ice packs, freezer packs, frozen gel packs, and"
